id,image_title,caption,valence_mean
I778,Soccer 1.jpg,A yellow and green soccer ball lying in a field near chalk lines.,4.36274509803922
I755,Skydiving 1.jpg,Seven sky divers in free fall in close formation.  Two divers have yellow smoke streaming from their boots and a third has green smoke.  Mountains are below them.,5.231481481481481
I708,Scared cat 1.jpg,A gray and black striped cat stares up at a much larger dog with a white muzzle and brown and black fur.,4.607843137254901
I767,Snake 1.jpg,"A brown snake lies coiled on dry, leaf-covered ground.",3.0
I746,Sidewalk 3.jpg,Grey paving stones in arcs.,4.2970297029703
I779,Soccer 2.jpg,"A close-up of a colorful soccer ball lying on the grass, with a stadium in the background.",4.59405940594059
I797,Stingray 1.jpg,A ray resting on the seabed with a small striped fish swimming above it.,4.54455445544554
I768,Snake 2.jpg,A close view of a coiled snake with red and black markings on the ground.,3.07843137254902
I675,Rollercoaster 1.jpg,A crowd of people in a red roller coaster car going down a slope.  One rider has his arms raised over his head.,5.44554455445545
I679,Roofing 2.jpg,Copper covered tiles on a roof or sloped plane.,4.0594059405940595
I677,Rollercoaster 3.jpg,"A yellow roller coaster full of people, coasting on a red rail.",5.108910891089111
I712,Scared face 4.jpg,A man covering his mouth with his hand. His eyes are wide in an expression of shock.,2.9702970297029703
I852,Tornado 5.jpg,A thick column of a tornado approaching under a cloudy sky.,3.25
I854,Traffic 1.jpg,Night time traffic patterns on a divided highway.,4.62376237623762
I876,Wedding 11.jpg,A bouquet of flowers with a white ribbon lying on gray stone steps.,5.7843137254902
I857,Volcano 2.jpg,A smoking crater with a grey plume of smoke below a white cloud.,2.63725490196078
I883,Wedding 7.jpg,A ring tied with red and white ribbons lying on a small pink pillow.,5.794117647058821
I640,Police 1.jpg,Policemen wearing helmets and body armor lined up in front of a building.,2.58823529411765
I838,Tiger 2.jpg,A  large orange and black  tiger looking straight with its mouth open and the tongue showing.,5.392156862745099
I888,Wolf 1.jpg,A wolf sitting in a snow back licking its lips behind an enclosure.,5.45544554455446
I866,War 3.jpg,A black and white photo of a man in a camouflage uniform holding an assault rifle.,3.46296296296296
I893,Yarn 3.jpg,Four bobbins of orange thread lined up in a row.,4.303921568627451
I823,Swimming 1.jpg,A swimmer in a pool between lane markers turning her head to take a breath while swimming.,5.0594059405940595
I889,Wolf 2.jpg,A wolf baring its fangs in a menacing manner.,3.08823529411765
I821,Surprise 1.jpg,Water being splashed on a bespectacled woman who has her eyes screwed shut.,4.68627450980392
I877,Wedding 12.jpg,A row of chairs and tables set up for a meal with red napkins and inverted water glasses.,5.8148148148148096
I841,Timber 3.jpg,A pile of wood logs.,4.12037037037037
I859,Wall 1.jpg,Brown and grey blemishes on the wall of a house.,4.07843137254902
I824,Swingset 1.jpg,A metallic swing hung with chains next to the trunk of a tree.,4.31372549019608
I884,Wedding 8.jpg,Miniature bride and groom figurines on a wedding cake,5.0196078431372495
I848,Tornado 1.jpg,The dark column of a tornado approaching a road with a vehicle on it.,2.09803921568627
I900,Zebra 1.jpg,Two white and black zebras in an arid area standing next to each other with one kissing the other on the face.,5.80555555555556
I894,Yarn 4.jpg,"A spool of white thread on a green, white and yellow fabric.",4.203703703703701
I829,Thunderstorm 3.jpg,Lightning striking the water behind an airport with several military helicopters.,4.7524752475247505
I832,Thunderstorm 6.jpg,Lightning striking the sea behind an aircraft carrier with several aircraft on its deck.,4.372549019607839
I813,Sunset 4.jpg,"A body of water in front of some mountains, with a sunset in the sky above reflecting onto the water.",6.107843137254901
I3,Acorns 3.jpg,Five acorns arranged in a circle on a black background. Slightly wilted leaves are next to the acorns.,4.754901960784309
I748,Sidewalk 5.jpg,"White, grey, and blue paving stones arranged in arcs.",4.46078431372549
I837,Tiger 1.jpg,A tiger with its mouth open.  It is lying down and has a chain around its neck.,4.742574257425741
I891,Yarn 1.jpg,A black and white photo of three spools of thread.  Two are upright and one is lying on its side.,2.59803921568627
I798,Stingray 2.jpg,An orange and dark blue ray in light blue water.,4.754901960784309
I669,Rocks 2.jpg,Different sizes and shades of grey rocks with smooth edges.,4.30693069306931
I647,Present 1.jpg,"A green present wrapped in blue ribbon, a purple present wrapper in lavender ribbon, and a pink present with white dots wrapped in a pink ribbon.",5.50980392156863
I1,Acorns 1.jpg,Two acorns are lying on the ground next to some oak leaves.,4.68627450980392
I890,Woods 1.jpg,"Two tree trunks and five rocks in the foreground, with more trees in the background partially obscured by smoke.",3.7843137254902
I858,Volcano 3.jpg,"A volcano with smoke rising out of it, behind a green field and trees.",4.38888888888889
I231,Destruction 5.jpg,"A dirty American flag and white shoe, lying in broken wood with plants growing through it.",2.23529411764706
I782,Soldiers 1.jpg,"A line of soldiers silhouetted against a sunset background, standing in front of an airplane.",4.15740740740741
I872,Waterfall 1.jpg,"A black and white image of a large waterfall, with the lights of a city behind it.",5.431372549019611
I887,Windmill 1.jpg,A modern windmill.,3.1666666666666696
I204,Dancing 6.jpg,"A group of hula dancers in green floral dresses with green and yellow leis around their necks.  They have garlands around their heads, wrists, and ankles.",5.80555555555556
I808,Sun 1.jpg,"A closeup image of the sun, with stars and space visible in the top left hand corner.",4.41584158415842
I822,Surprise 2.jpg,"A happy child with wide open mouth holding a toy cell phone to his right ear.   The child has black hair with fringes with big brown eyes, a yellow and white shirt.",5.29411764705882
I397,Goat 2.jpg,"A white goat standing on hay and green grass, with its head low to the ground.",5.203703703703701
I840,Timber 2.jpg,"Cut logs with the bark still attached, stacked on top of each other.",4.33333333333333
I853,Torture chamber 1.jpg,"Torture tools, including a rack, cuffs,and chains. There is also a sword and some helmets in the background.",3.36274509803922
I874,Wedding 1.jpg,"A man in a black striped tuxedo and white dress shirt, placing a wedding ring on a woman's hand.",5.67326732673267
I295,Excited face 4.jpg,"A chef whose mouth is open, wearing a white paper hat and blue shirt with an embroidered star on the lapel",4.2475247524752495
I865,War 2.jpg,A group of soldiers standing behind artillery which has just been fired. Smoke is shooting out of the artillery and the shell is visible just above the barrel.,2.3960396039604
I826,Thunderstorm 10.jpg,A lightning bolt striking the ground behind some trees.,5.05555555555556
I867,War 4.jpg,A group of soldiers running through sandy terrain carrying rifles.,2.9705882352941204
I806,Street 4.jpg,A two-lane road with a solid line on the left and a broken line on the right to divide it. Dirt and trees are on the side of the road.,4.88235294117647
I828,Thunderstorm 2.jpg,"An image of cloudy skies, with blue lightning coming from the sky and striking towards a tree below.",3.4455445544554504
I804,Street 2.jpg,A straight two-lane road passing through brown treeless hills with patches of snow on them.,4.611111111111111
I868,War 5.jpg,Soldiers wading ashore from landing craft at Normandy.,2.45544554455446
I864,War 1.jpg,A black and white photo of a boy aiming a pistol.,1.75925925925926
I839,Timber 1.jpg,"A pile of wood fills the bottom half of the image, with blue skies in the top half. White and grey clouds are in the blue sky.",3.8316831683168298
I844,Toilet 1.jpg,two urinals side by side on a white tile wall.  A thin partition divides them. There is a rectangular flushing button above each.,3.8039215686274503
I825,Thunderstorm 1.jpg,Dark clouds and a rainstorm threatening a town.,3.1666666666666696
I847,Toilet 4.jpg,A toilet in a partially demolished bathroom with graffiti on the lid and the tank.,2.53465346534653
I761,Skyscraper 2.jpg,High-rise buildings with floor-to-ceiling windows next to a river. One of the buildings has a red elevator that runs down to the river.,4.49019607843137
I559,Nude man 5.jpg,Four shirtless men in black pants smiling. One of them men has his phone in his waistband. Two of the men are tattooed.,3.48148148148148
I281,Dog 9.jpg,A medium sized black and brown dog with stubby ears and a greying muzzle that is standing on a gravel and mulch bed.,2.0833333333333304
I702,Sad pose 6.jpg,"An old woman wearing a red scarf, with her hand held against her face. The background is very blurry - a house with grass in front of it.",3.31683168316832
I137,Cat 3.jpg,A black and white photograph of a kitten with a person touching its nose with his finger.,4.76470588235294
I32,BDSM 1.jpg,"A group of people with bondage tools and clothing while a larger crowd looks on.  One woman's breasts are bare, another holds a whip.  A man who is smiling holds a whip.",6.175925925925929
I816,Surgery 1.jpg,A surgeon making an incision in the belly of a female animal with light brown fur.,2.91176470588235
I472,Lamb 1.jpg,"A lamb with short fleece, running on green grass.",5.75490196078431
I533,Nude couple 2.jpg,"A dark haired man wearing glasses and a white collared shirt, kissing a dark haired woman wearing a white tank top.",5.693069306930691
I539,Nude couple 8.jpg,"A dark-skinned woman with a sheet wrapped around her, being caressed by a light-skinned man wearing a silver watch, in a bed with white sheets.",5.794117647058821
I732,Shark 5.jpg,"A shark swimming in front of a reef, with its teeth showing. The front half of the shark is visible.",3.81188118811881
I456,Lake 10.jpg,"A brown pier with low wooden guards on the side, in a body of water with large mountains in the background and a yellow sky.",6.392156862745099
I453,Knife 1.jpg,"A black and white photo of a folding knife, pointing into a table at an angle, with silver circles on its black handle.",3.24509803921569
I166,Cockroach 1.jpg,"A cockroach flipped upside down, lying on a red floor with rocks embedded in it.",2.05882352941176
I831,Thunderstorm 5.jpg,"Purple lightning in a purple sky, causing a lens flare in the top right of the image.",4.48514851485149
I546,Nude man 14.jpg,"Three shirtless men, looking at something to the left of the image. A black woman is videotaping them in the background.",4.51485148514851
I514,Motocross 1.jpg,A BMX motorcycle jumping through the air over a brown and green background.  The rider is wearing black and white motorcycle gear.,4.77777777777778
I103,Bungee jumping 3.jpg,"A smiling woman wearing an orange top and blue shorts, held by a bungee jumping apparatus, suspended over water and trees.",5.111111111111111
I429,Happy pose 2.jpg,"Young men and women wearing suits and dresses, carrying red and yellow balloons and looking up.",5.607843137254901
I672,Rocks 5.jpg,Different shades of grey rocks with smooth edges.,4.4803921568627505
I560,Nude man 6.jpg,"A shirtless man wearing green shorts talking to a shirtless man wearing blue shorts, standing in front of the water on a beach.",4.303921568627451
I663,Road 1.jpg,"A green car with a person's legs sticking out the window, sitting in the middle of a road with trees on both sides.",5.05882352941176
I102,Bungee jumping 2.jpg,A falling man attached to a bungee jumping apparatus.  He is wearing a white shirt and black sunglasses.,4.76470588235294
I420,Gun 9.jpg,"A black rifle with a scope attached, lying next to a camouflage pattern rifle bag.",2.64356435643564
I476,Lightning 3.jpg,Lightning with many branches in a purple sky over a city on the water.,4.58823529411765
I474,Lightning 1.jpg,Yellow lightning hitting the water between two large dark rock formations.  The lightning and rocks are reflected in the water.,4.85294117647059
I578,Nude woman 22.jpg,A topless blonde woman kneeling on a red couch.  Her leg is tattooed above the ankle.,5.2843137254901995
I703,Sad pose 7.jpg,"A black and white drawing of a man holding a wounded woman, with a gun lying next to them.",2.7407407407407405
I10,Alcohol 7.jpg,A bar with several bottles of wine and a partially-filled wine glass on it.  Three shelves full of bottles are in the background.,4.47524752475248
I298,Excited face 7.jpg,A freckled boy with braces on his teeth.  He is wearing a red helmet with a grate across the face.,4.7524752475247505
I879,Wedding 3.jpg,The hands of a man and woman.  The woman is placing a silver wedding band on the man's finger.   She wears a matching wedding band and a bracelet.,6.0
I880,Wedding 4.jpg,"A three-tiered cake, with pink and yellow frosting on it, and purple, pink, and yellow flowers. Blue plates are next to it.",5.2843137254901995
I434,Horse 1.jpg,"Two nuzzling horses, one with a white and brown head and brown mane, the other with a brown head and blonde main, in a grassy field.",5.9351851851851904
I465,Lake 3.jpg,A two-story house with a balcony on the second floor and shutters on the windows.  A sloping field is behind it and a pond that reflects the house is in front of it.,5.7156862745098
I499,Money 1.jpg,"Stacks of gold-colored pound coins, with the amount in each stack increasing from left to right.",4.96039603960396
I621,Picnic 2.jpg,Two girls both biting the same piece of watermelon.  They are sitting on a blue blanket in a grass field.,5.90740740740741
I750,Skier 1.jpg,A composite time-lapse image of a skier in white pants and a red jacket jumping off a snowy ramp.,5.47222222222222
I184,Couple 2.jpg,"A man and a woman with their arms around each other, sitting on a white bench in front of a large house. The man is carrying a bouquet of flowers.",5.627450980392161
I818,Surgery 3.jpg,"Surgeons and a nurse wearing masks and gowns, with blood on their gowns and gloved hands. A patient is on an operating table behind them. The surgeons are turned away, selecting tools to use.",3.67592592592593
I743,Siblings 1.jpg,A young girl lying next to an infant on a piece of fabric with flower and leaf patterns on it.  Both of them are wearing white clothes.,6.203703703703701
I28,Archery 1.jpg,A man in a flannel shirt and brown hat shooting an arrow from a bow.,4.29411764705882
I4,Alcohol 1.jpg,Two cocktails are on a brown wooden table.  The cocktail in front is white and one behind it is brown.  Two napkins with a logo on them are under the cocktails.,4.6851851851851904
I83,Bloody knife 2.jpg,"A serrated knife blade, pushing into someone's hand, with a bright red liquid on the blade.",2.2574257425742594
I215,Depressed pose 3.jpg,A black and white photo of a woman sitting on the ground with one hand over her face and the other on top of her head.,2.65686274509804
I234,Destruction 8.jpg,"A wrecked red Corvette, surrounded by broken wood and other trash. Gatorade and water bottles sit on a black table in front of it",1.6078431372549
I9,Alcohol 6.jpg,"Two rows of rose and red wine bottles, lying in wood racks",4.53703703703704
I11,Alcohol 8.jpg,"Two glasses of champagne and a bread and cheese plate, outdoors in front of a body of water and a pier.",5.475247524752481
I101,Bungee jumping 1.jpg,A man in free fall attached to a blue bungee jumping apparatus.  A river and mountain are below him.  He is wearing a white shirt and blue pants.,4.203703703703701
I637,Plane crash 2.jpg,"A wreck of an airplane with the cockpit caved in, sitting in black dirt.",2.8137254901960804
I683,Rooster 1.jpg,"Four roosters with brown and black feathers, with two looking straight forward and two looking sideways.",4.32352941176471
I232,Destruction 6.jpg,"A group of women looking at a destroyed brick building, standing in front of a destroyed fence post and a pile of rubble.",3.55555555555556
I796,Statue 2.jpg,"A greenish rock with eyes, a nose, and a smile carved into it.",5.03921568627451
I327,Fire 8.jpg,A line of people who are blowing fire out of their mouths.,2.47058823529412
I357,Food 4.jpg,"A table with roasted meat, sausages, bell peppers pickles and cucumbers.  There are two unopened bottles of beer on the table.",5.611111111111111
I725,Severed finger 1.jpg,"A hand with a severed finger, in a plastic glove. The severed finger is bloody and wrapped in black material.",1.67326732673267
I873,Weapon 1.jpg,"A gun battery on a boat, firing. There is a muzzle flash and blue water can be seen behind it.",2.84259259259259
I365,Frustrated pose 4.jpg,"A black and white picture of a man with a beard and dark hair, wearing a white collared shirt and pressing a hand to his forehead.",3.42156862745098
I325,Fire 6.jpg,"A roaring fire, with timber silhouetted in the bottom of it and red embers visible among the timber.",4.1980198019802
I673,Rocks 6.jpg,Different shades of grey rocks with sharp edges.,4.20588235294118
I547,Nude man 15.jpg,"Three shirtless men in their underwear, standing in a blue room. One of the men is black, the other two are white.",3.1683168316831702
I713,Scared face 5.jpg,"A black and white photo of a woman with her eyes wide, lying in a bed and holding a white sheet over half her face.",3.0297029702970297
I33,BDSM 2.jpg,Three women and two men with bondage gear walk down the street as a crowd looks on.   One woman carries a whip.  Another has bare breasts with a leather bodice supported by chains.,6.02777777777778
I428,Happy pose 1.jpg,"A man in sandals, shorts, and a white shirt, jumping with his hands above his head and his legs pulled behind him over a brown field. In the background, mountains can be seen.",4.888888888888889
I792,Soup 1.jpg,A woman holding a white cup with a red liquid in it. Her nails are painted turquoise.,5.0495049504950495
I527,Nude couple 1.jpg,A shirtless man with dark hair holding a woman and pressing his face against her back.,5.42156862745098
I561,Nude man 7.jpg,A man showering outside in front of a green tree.,3.54901960784314
I505,Mother 1.jpg,"A silhouette of a woman holding a child above her head, with a yellow sky and water behind her.",6.107843137254901
I897,Yoga 3.jpg,"A woman standing on one leg on a beach, with two boats in front of her in the water and smoke rising in the distance.",5.49019607843137
I77,Bird 4.jpg,"A green bird with an orange beak, looking at a pink, purple, and blue bird with a black beak. Behind them is a chain link fence and a tree.",5.549019607843139
I601,Paperclips 2.jpg,"Green, white, red, yellow, pink, black, and blue paperclips in a large pile.",4.578431372549019
I177,Cold 7.jpg,"A leafless tree, covered in snow. The ground below the tree is also covered in snow, and tracks can be seen to the right of the tree.",5.29411764705882
I762,Sleepy pose 1.jpg,A sleeping girl with blonde hair lying on a white sheet.,2.58823529411765
I709,Scared face 1.jpg,A man is peering over a shelf and grasping it with his hands.,3.89108910891089
I58,Barrels 1.jpg,"Four barrels.  One is brown, two are grey, and one is a darker brown.",3.9537037037037
I615,Penguins 1.jpg,A large group of penguins stands in an ice field.  Water and ice cliffs are in the background.,5.6633663366336595
I199,Dancing 1.jpg,"A man doing a cartwheel in a grass field.   He is wearing sneakers and a t-shirt.  The photo has been taken with a wide-angle lens.  It is black and white, except for the sky, which is dark blue.",5.303921568627451
I207,Dancing 9.jpg,"Six women dancing, wearing large silver and red headdresses and bright yellow dresses. 
 They are holding their hands on their hips.",5.58415841584158
I301,Exercise 3.jpg,Two groups of men rowing in black rubber rafts with green oars.  They are wearing camouflage pants.,4.83333333333333
I253,Dog 11.jpg,A brown dog sitting on a garden path.  His mouth is open and his mottled tongue is hanging out.  He has a chain collar around his neck.,5.74509803921569
I145,Celebration 2.jpg,A man in a hat holding five lit torches in front of water with other people standing behind him.  All appear in silhouette.,4.892156862745099
I504,Moon 1.jpg,A picture of the full moon against a dark background.  Maria and craters are visible on its surface.,5.27450980392157
I441,Intensity 1.jpg,"A red-faced woman with brown hair, baring her teeth angrily.",2.8137254901960804
I430,Happy pose 3.jpg,"A boat sailing towards a bridge, on which four people are jumping into the air. A lens flare is behind the people.",5.74257425742574
I763,Sleepy pose 2.jpg,"A sleeping guard, wearing a blue uniform, a tie, and a hat with an insignia on the front of it.",3.63725490196078
I171,Cold 1.jpg,"A large ship with smoke rising from its funnel, followed by a smaller two-masted ship.  They are surrounded by sea ice.",3.99009900990099
I436,House 1.jpg,A house with an ornately carved stone doorway.  The wall on one side is decorated with tiles.  The window bars and lamp post are wrought iron.,4.70588235294118
I845,Toilet 2.jpg,"Three white urinals with silver detectors above them, in a bathroom with brown tiled floor and cream tiled walls.",3.6481481481481497
I850,Tornado 3.jpg,A tornado in the distance.  A house with a green roof and a tree are in the foreground.,2.6633663366336604
I881,Wedding 5.jpg,"A black and white photo of a man's hand underneath a woman's hand. The woman is wearing a silver bracelet, long white gloves, and a wedding dress. She is holding two wedding rings.",5.627450980392161
I14,Ambulance 3.jpg,"An ambulance, a helicopter, and a fire truck are in a flat paved area. Several firemen are walking around.",3.28712871287129
I12,Ambulance 1.jpg,"A man driving a motorcycle with a sidecar stretcher containing an injured man with a white bandage around his head. In the background, a row of men are standing next to horses.",2.3333333333333304
I431,Heart 1.jpg,A heart-shaped keyhole on a brown wood surface.  It is held in place by three screws.,4.66666666666667
I833,Thunderstorm 7.jpg,"Lightning in a mostly dark sky, with a large white spot in the center where the lightning originates.",4.607843137254901
I360,Football player 1.jpg,"A football player is carrying the ball, while a player on the ground tries to pull him down by tugging on the sleeve of his jersey with both hands.",4.768518518518519
I469,Lake 7.jpg,"A glassy body of water with grey rocks in it, and pine trees in the background. Behind the pine trees, snowy mountains can be seen.",6.2475247524752495
I47,Bar 1.jpg,"A bar with beer taps.  A glass of dark beer with a shot of whiskey beside it are on the bar. 
 Two rows of liquor bottles are on shelves in back.",4.7156862745098005
I791,Soldiers 9.jpg,A soldier wearing camouflage and carrying a gun stands on a pile of rocks.  A military vehicle is in the background.,2.6039603960396
I836,Tickling 1.jpg,"A boy wearing a blue shirt, laughing as another person tickles him.",5.36274509803922
I851,Tornado 4.jpg,A tornado is moving across a flat field.  A black cloud of dirt surrounds its base.  At the top of the funnel is a large dark cloud.,2.6960784313725497
I355,Food 2.jpg,"A large platter of various kinds of sushi, with more sushi in the background.",5.34259259259259
I692,Sad face 5.jpg,The head and bare shoulders of a young girl.  She is looking to her right and is wearing earrings.,4.33333333333333
I144,Celebration 1.jpg,Five hockey players embrace in a tight circle.  They have their arms on each other's backs and hold their sticks pointing upwards.,5.32352941176471
I213,Depressed pose 1.jpg,A black and white photo of a man in a plaid shirt holding his head in his hands.,2.69444444444444
I237,Dirt 2.jpg,An unpaved road that goes through a field towards some mountains in the distance.,5.59803921568627
I690,Sad face 3.jpg,"The face of a man with blue eyes, a large nose and a worried look on his face.",3.13861386138614
I89,Bored pose 4.jpg,A man sitting on a chair with his head tilted back and his eyes open gazing at something above.,3.1274509803921604
I311,Fence 1.jpg,A chain link fence just in front of a yellow wall on which it is casting shadows.,3.7326732673267298
I684,Rubber duck 1.jpg,A giant rubber duck floating on a lake with a very tall building visible in the background,5.411764705882349
I380,Garbage dump 2.jpg,"Many bottles and other litter lying on the sand at a beach, with the water visible behind them.",1.60185185185185
I15,Angry face 1.jpg,A haggard looking black man in a dirty t-shirt and knit cap with glasses perched on top of his head.,3.38235294117647
I178,Cold 8.jpg,Two snowmen with carrot noses and eyes in a snowy field.,5.524752475247519
I344,Flowers 1.jpg,"Green, red, pink, white, and yellow flowers above a black stone surface.",5.7623762376237595
I419,Gun 8.jpg,"A man in a black jacket wearing a gold wedding ring, opening a shotgun with a wooden handle and exposing two shells.",2.88235294117647
I86,Bored pose 1.jpg,A boy leans against a wall in a roughly finished room in front of window.  The wall next to the window has artwork drawn on it.,3.55882352941176
I528,Nude couple 10.jpg,"A blonde haired woman in a white top, with a man lying down next to her with his head in her lap.",5.441176470588241
I462,Lake 16.jpg,Sunrise with a lake in the foreground from which the mists are rising as the sun's rays shine through the trees around the lake.,6.205882352941179
I49,Bar 3.jpg,Rows of liquor bottles with pouring spouts,4.03703703703704
I639,Plane crash 4.jpg,A single-engine plane lies upside-down near some trees.  Its landing gear is twisted and the wing in the foreground is broken.,2.04950495049505
I40,Baby 5.jpg,A baby girl is on all fours at a beach.  She is wearing a white dress with red trim.,5.85294117647059
I359,Food 6.jpg,"Several skewers are on a grill.  They contain bell peppers, onions, and meat.",5.65686274509804
I50,Barbeque 1.jpg,Two hands holding a glass of beer and skewers with grilled okra on them.  A man in a yellow hat is removing a piece of okra from the skewers.,4.2592592592592595
I691,Sad face 4.jpg,"A black and white photo of an old man with  bushy eyebrows, wearing a collared sweater.",3.4705882352941204
I738,Shot 1.jpg,Hands wearing gloves inserting a needle into a bump on a person's arm.,2.76470588235294
I318,Fire 1.jpg,A man breathing fire from his mouth.  He wears a turban and several necklaces.,4.40740740740741
I35,Baby 1.jpg,An infant grasps an adult finger in his hand.,5.92079207920792
I421,Hallway 1.jpg,"A stone passage with two black pipes running along it, supported on stone posts.  There are filled-in window openings with X's marked above them.  The floor appears wet.",2.61111111111111
I248,Doctor 7.jpg,"A surgeon operates on a draped patient, assisted by a nurse.  Various instruments are around the lower part of the patient's body and an imaging device is over his exposed skin.",3.34313725490196
I671,Rocks 4.jpg,Rounded wet stones of various sizes and colors.,4.5196078431372495
I91,Bored pose 6.jpg,A child looks out a rain-covered window with his head resting on his hand.,4.55882352941176
I233,Destruction 7.jpg,"A tree with garbage hanging off it, in front of a wooden structure that has been destroyed and is also covered in garbage. A blue car is in the background.",2.0990099009901
I534,Nude couple 3.jpg,A woman wearing a pink shirt kissing a man wearing a green short sleeved shirt.,5.27777777777778
I186,Couple 4.jpg,A man and woman embracing at the water's edge on a beach. The woman is leaning backwards while the man supports her.   She is wearing a white wedding dress and veil.  The man is wearing a black suit.,5.97058823529412
I235,Destruction 9.jpg,"A destroyed house in which the roof has fallen down onto the rest of the house.  Across the yard, an American flag is tied to a post on top of a brick structure.",2.1862745098039196
I739,Shot 2.jpg,A medic wearing camouflage smiles as he administers an injection to a black haired woman wincing in pain.,3.6960784313725497
I764,Sleepy pose 3.jpg,A man with his head lying on the keyboard of a laptop computer.  His eyes are closed and he appears to be asleep.  A mouse with a red roller ball is next to him.,3.7058823529411806
I530,Nude couple 12.jpg,A woman sitting astride a clothed man with her dress hiked up and her legs visible.   Out-of-focus city lights are in the background,5.36274509803922
I13,Ambulance 2.jpg,An ambulance and an emergency doctor's car are on the side of a road.  Both vehicles are white with orange stripes.  A yellow helicopter is on the ground behind a tree in the background.,3.17821782178218
I66,Beach 8.jpg,Many boats in the water in front of a beach.  People are standing on the beach and several chairs are on it.  A palm tree is in the foreground.  The sun is low in the sky.,5.85294117647059
I555,Nude man 22.jpg,The unclothed torso of a muscular man with his hands reaching up and his face turned up so that only his neck and chin are visible.,4.425925925925929
I444,Jail 3.jpg,A red barber chair with white arm rests in a decaying building with stone walls. Debris is around it.,2.51960784313725
I195,Cups 1.jpg,Two brown mugs with white insides.  One of them is lying on its side.,4.27722772277228
I536,Nude couple 5.jpg,An unclothed man and woman embracing in an intimate manner.,5.5
I855,Tumor 1.jpg,"An old women with her left eye pulled open by two sets of fingers, revealing raw-looking red flesh where the eyeball used to be.",1.40196078431373
I94,Boxing 2.jpg,Two boxers fighting under bright lights.  They are wearing black gloves with red tape on the wrists.,3.6960784313725497
I104,Camping 1.jpg,"A man kneeling in front of a tent with two similar-looking girls at his sides.  Their hands rest on his shoulder, one on top of the other.",5.603960396039599
I46,Band 2.jpg,"A black man with a beard and dreadlocks, standing at a microphone and holding a guitar.",4.49019607843137
I18,Angry face 4.jpg,A closeup of a man's face with squinting eyes and black and white stubble growing.  His expression looks angry.,2.4901960784313704
I19,Angry face 5.jpg,A man with a beard and mustache looking sternly at the camera. Half of his face is obscured in darkness while the other half is lit by a red light.,2.8529411764705896
I892,Yarn 2.jpg,"A wooden spool of brown thread, lying on its side on a wood surface.",4.10891089108911
I302,Explosion 1.jpg,An airplane on a runway with an enormous red and orange explosion behind it.,2.64705882352941
I485,Lion 5.jpg,A lion and a cub looking up from the carcass of an animal that they have partially devoured.,3.7254901960784306
I501,Monkey 2.jpg,An ape with black fur and its legs spread apart sitting in a rocky area.,4.02941176470588
I707,Satellite 1.jpg,The Soyuz spacecraft orbiting above the earth.,5.06862745098039
I742,Shot 5.jpg,"A turquoise syringe with an orange cap, lying on top of healthcare paperwork with silver scissors in the background.",3.0294117647058796
I525,Neutral pose 2.jpg,A man and dog walking on a snow-covered sidewalk past trees and bushes.,5.254901960784309
I148,Cemetery 3.jpg,A large array of white crosses with some stars of David at a military cemetery.,2.94444444444444
I306,Explosion 5.jpg,An enormous mushroom cloud rises from Bikini Atoll.,1.8235294117647098
I99,Building 1.jpg,Three stained-glass windows depicting scenes from the life of Christ.,5.03703703703704
I189,Couple 7.jpg,"A young man and woman embracing at the entrance of a wooden building.  The woman is barefoot, with her shoes visible to the left.  She wears a blue dress and a headband.  The man has on a blue shirt and dark pants.",5.91666666666667
I229,Destruction 3.jpg,A trash pile with wheels and axle parts from a machine or vehicle,2.00990099009901
I8,Alcohol 5.jpg,"Two glasses of sparkling wine with gold rims and floral engraving.  They are outdoors, resting on a stump with flowers nearby and in the background.",5.33333333333333
I581,Nude woman 5.jpg,A black and white photo of a topless woman standing in a forest. She has a star in her hair and a necklace on.,4.9907407407407405
I623,Picnic 4.jpg,"A woman, two boys, and a man sitting on the grass. The woman's hands are together in prayer. The boys and man are wearing white turbans.",5.029702970297031
I710,Scared face 2.jpg,"A man wearing a blue and white shirt in front of a green screen, with his mouth open and his eyes spread wide.",3.7745098039215694
I20,Angry pose 1.jpg,A dark-haired man with his mouth wide open and his index finger pointed towards the camera.  He seems to be yelling.,2.81481481481481
I62,Beach 4.jpg,A dark-haired woman lying on a beach with her elbows resting on a log.,5.925925925925929
I37,Baby 2.jpg,A baby boy lying on his stomach and looking upwards.,6.046296296296299
I65,Beach 7.jpg,A beach with many sailboats and some swimmers in the water.  A woman's legs on a chaise longue are in the foreground.,6.068627450980389
I314,Fence 4.jpg,A chain-link fence with a strand of barbed wire.,2.88235294117647
I609,Parasailing 1.jpg,Two men kitesurfing off a tree-lined coast with mountains in the background.,5.65686274509804
I506,Mother 2.jpg,"A small boy is behind a woman, holding up strands of her bright orange hair.",5.925925925925929
I613,Party 1.jpg,The arms of a woman.  She is holding a drink and has a watch on her left wrist and two rings on her right hand.  A bit of her blond hair is visible.,4.5196078431372495
I337,Fireworks 4.jpg,Yellow fireworks going off in the black sky.,5.953703703703701
I398,Gorrila 1.jpg,A gorilla resting his head on one hand while touching grass with his other hand. It is sitting in a grassy enclosure with a few trees.,3.90740740740741
I381,Garbage dump 3.jpg,A pile of metal garbage. A turquoise car is in the bottom right hand corner of the image.,2.0
I300,Exercise 2.jpg,A black man lifting a barbell while five white men and one woman watch.,4.6851851851851904
